Iter,PID,Processor Id,Number of Faults,Evictions,Resident Pages,Physical Memory Allocated,Memory Evicted of other Processes,Thrased Pages
31,128803,1,33917,0,1028096,4211081216,0,0
31,128804,0,0,0,0,0,0,0
31,128804,1,24289,0,524288,2147483648,0,0
32,128805,0,0,0,0,0,0,0
32,128805,1,51142,0,1048576,4294967296,0,0
32,128803,0,0,0,0,0,0,0
32,128803,1,34915,0,1059328,4339007488,0,0
32,128804,0,0,0,0,0,0,0
32,128804,1,24289,0,524288,2147483648,0,0
33,128805,0,0,0,0,0,0,0
33,128805,1,51142,0,1048576,4294967296,0,0
33,128803,0,0,0,0,0,0,0
33,128803,1,35967,0,1090560,4466933760,0,0
33,128804,0,0,0,0,0,0,0
33,128804,1,24289,0,524288,2147483648,0,0
34,128805,0,0,0,0,0,0,0
34,128805,1,51142,0,1048576,4294967296,0,0
34,128803,0,0,0,0,0,0,0
34,128803,1,36933,0,1122304,4596957184,0,0
34,128804,0,0,0,0,0,0,0
34,128804,1,24289,0,524288,2147483648,0,0
35,128805,0,0,0,0,0,0,0
35,128805,1,51142,0,1048576,4294967296,0,0
35,128803,0,0,0,0,0,0,0
35,128803,1,38334,0,1164288,4768923648,0,0
35,128804,0,0,0,0,0,0,0
35,128804,1,24289,0,524288,2147483648,0,0
36,128805,0,0,0,0,0,0,0
36,128805,1,51142,0,1048576,4294967296,0,0
36,128803,0,0,0,0,0,0,0
36,128803,1,39304,0,1195520,4896849920,0,0
36,128804,0,0,0,0,0,0,0
36,128804,1,24289,0,524288,2147483648,0,0
37,128805,0,0,0,0,0,0,0
37,128805,1,51142,0,1048576,4294967296,0,0
37,128803,0,0,0,0,0,0,0
37,128803,1,40402,0,1227264,5026873344,0,0
37,128804,0,0,0,0,0,0,0
37,128804,1,24289,0,524288,2147483648,0,0
38,128805,0,0,0,0,0,0,0
38,128805,1,51142,0,1048576,4294967296,0,0
38,128803,0,0,0,0,0,0,0
38,128803,1,41442,0,1258496,5154799616,0,0
38,128804,0,0,0,0,0,0,0
38,128804,1,24289,0,524288,2147483648,0,0
39,128805,0,0,0,0,0,0,0
39,128805,1,51142,0,1048576,4294967296,0,0
39,128803,0,0,0,0,0,0,0
39,128803,1,42584,0,1290240,5284823040,0,0
39,128804,0,0,0,0,0,0,0
39,128804,1,24289,0,524288,2147483648,0,0
40,128805,0,0,0,0,0,0,0
40,128805,1,51142,0,1048576,4294967296,0,0
40,128803,0,0,0,0,0,0,0
40,128803,1,43589,0,1321472,5412749312,0,0
40,128804,0,0,0,0,0,0,0
40,128804,1,24289,0,524288,2147483648,0,0
41,128805,0,0,0,0,0,0,0
41,128805,1,51142,0,1048576,4294967296,0,0
41,128803,0,0,0,0,0,0,0
41,128803,1,45016,0,1363456,5584715776,0,0
41,128804,0,0,0,0,0,0,0
41,128804,1,24289,0,524288,2147483648,0,0
42,128805,0,0,0,0,0,0,0
42,128805,1,51142,0,1048576,4294967296,0,0
42,128803,0,0,0,0,0,0,0
42,128803,1,45967,0,1394688,5712642048,0,0
42,128804,0,0,0,0,0,0,0
42,128804,1,24289,0,524288,2147483648,0,0
43,128805,0,0,0,0,0,0,0
43,128805,1,51142,0,1048576,4294967296,0,0
43,128803,0,0,0,0,0,0,0
43,128803,1,47013,0,1426432,5842665472,0,0
43,128804,0,0,0,0,0,0,0
43,128804,1,24289,0,524288,2147483648,0,0
44,128805,0,0,0,0,0,0,0
44,128805,1,51142,0,1048576,4294967296,0,0
