Iter,PID,Processor Id,Number of Faults,Evictions,Resident Pages,Physical Memory Allocated,Memory Evicted of other Processes,Thrased Pages
50,112821,1,294870,0,1134592,4647288832,1501560832,0
50,112811,0,0,0,2675120,12884901888,0,0
50,112811,1,921366,13427648,1493712,11175723008,0,0
51,112821,0,0,0,0,0,0,0
51,112821,1,297765,0,1152000,4718592000,1572864000,0
51,112811,0,0,0,2712688,12884901888,0,0
51,112811,1,958694,14093296,1459984,11104419840,0,0
52,112821,0,0,0,0,0,0,0
52,112821,1,297765,0,1152000,4718592000,1572864000,0
52,112811,0,0,0,2755088,12884901888,0,0
52,112811,1,997948,14760608,1420960,11102322688,0,0
53,112821,0,0,0,0,0,0,0
53,112821,1,297765,0,1152000,4718592000,1572864000,0
53,112811,0,0,0,2697840,12884901888,0,0
53,112811,1,1037352,15325824,1480592,11104419840,0,0
54,112821,0,0,0,0,0,0,0
54,112821,1,297765,0,1152000,4718592000,1572864000,0
54,112811,0,0,0,2699888,12884901888,0,0
54,112811,1,1074873,15938336,1480688,11104419840,0,0
55,112821,0,0,0,0,0,0,0
55,112821,1,297765,0,1152000,4718592000,1572864000,0
55,112811,0,0,0,2668160,12884901888,0,0
55,112811,1,1110051,16559824,1514400,11104419840,0,0
56,112821,0,0,0,0,0,0,0
56,112821,1,307197,0,1186496,4882169856,1736441856,0
56,112811,0,0,0,2715648,12884901888,0,0
56,112811,1,1145710,17238192,1467904,10940841984,0,0
57,112821,0,0,0,0,0,0,0
57,112821,1,312527,0,1207296,4945084416,1799356416,0
57,112811,0,0,0,2732368,12884901888,0,0
57,112811,1,1184309,17894256,1452384,10877927424,0,0
58,112821,0,0,0,0,0,0,0
58,112821,1,322798,0,1243296,5106565120,1960837120,0
58,112811,0,0,0,2779776,12884901888,0,0
58,112811,1,1222864,18558096,1406080,10716446720,0,0
59,112821,0,0,0,0,0,0,0
59,112821,1,328174,0,1262592,5171576832,2025848832,0
59,112811,0,0,0,2813968,12884901888,0,0
59,112811,1,1262905,19210016,1372976,10651435008,0,0
60,112821,0,0,0,0,0,0,0
60,112821,1,331578,0,1280000,5242880000,2097152000,0
60,112811,0,0,0,2837680,12884901888,0,0
60,112811,1,1305374,19848352,1350240,10580131840,0,0
61,112821,0,0,0,0,0,0,0
61,112821,1,331578,0,1280000,5242880000,2097152000,0
61,112811,0,0,0,2871824,12884901888,0,0
61,112811,1,1348579,20484496,1316624,10580131840,0,0
62,112821,0,0,0,0,0,0,0
62,112821,1,331578,0,1280000,5242880000,2097152000,0
62,112811,0,0,0,2803424,12884901888,0,0
62,112811,1,1386330,21025728,1386032,10580131840,0,0
63,112821,0,0,0,0,0,0,0
63,112821,1,331578,0,1280000,5242880000,2097152000,0
63,112811,0,0,0,2784048,12884901888,0,0
63,112811,1,1424135,21630048,1405968,10580131840,0,0
64,112821,0,0,0,0,0,0,0
64,112821,1,331578,0,1280000,5242880000,2097152000,0
64,112811,0,0,0,2745824,12884901888,0,0
64,112811,1,1463332,22252864,1444496,10580131840,0,0
65,112821,0,0,0,0,0,0,0
65,112821,1,340333,0,1314464,5400166400,2254438400,0
65,112811,0,0,0,2746816,12884901888,0,0
65,112811,1,1504934,22900816,1444320,10422845440,0,0
66,112821,0,0,0,0,0,0,0
66,112821,1,345232,0,1335296,5469372416,2323644416,0
66,112811,0,0,0,2781856,12884901888,0,0
66,112811,1,1544883,23560256,1409584,10351542272,0,0
67,112821,0,0,0,0,0,0,0
67,112821,1,355055,0,1371456,5635047424,2489319424,0
67,112811,0,0,0,2810400,12884901888,0,0
67,112811,1,1581939,24201328,1381520,10187964416,0,0
68,112821,0,0,0,0,0,0,0
68,112821,1,355055,0,1371456,5635047424,2489319424,0
68,112811,0,0,0,2824608,12884901888,0,0
68,112811,1,1620695,24838880,1367584,10187964416,0,0
69,112821,0,0,0,0,0,0,0
69,112821,1,360637,0,1390592,5695864832,2550136832,0
69,112811,0,0,0,2853968,12884901888,0,0
69,112811,1,1658918,25470576,1338464,10127147008,0,0
70,112821,0,0,0,0,0,0,0
70,112821,1,364218,0,1408000,5767168000,2621440000,0
70,112811,0,0,0,2903328,12884901888,0,0
70,112811,1,1694325,26113504,1289360,10055843840,0,0
71,112821,0,0,0,0,0,0,0
71,112821,1,364218,0,1408000,5767168000,2621440000,0
71,112811,0,0,0,2898176,12884901888,0,0
71,112811,1,1731588,26720304,1294688,10055843840,0,0
72,112821,0,0,0,0,0,0,0
72,112821,1,364218,0,1408000,5767168000,2621440000,0
72,112811,0,0,0,2858240,12884901888,0,0
72,112811,1,1769931,27286416,1334816,10055843840,0,0
73,112821,0,0,0,0,0,0,0
73,112821,1,364218,0,1408000,5767168000,2621440000,0
73,112811,0,0,0,2852256,12884901888,0,0
73,112811,1,1810093,27904720,1340976,10055843840,0,0
74,112821,0,0,0,0,0,0,0
74,112821,1,364218,0,1408000,5767168000,2621440000,0
74,112811,0,0,0,2835456,12884901888,0,0
74,112811,1,1848065,28520864,1357904,10055843840,0,0
75,112821,0,0,0,0,0,0,0
75,112821,1,373410,0,1441024,5924454400,2778726400,0
75,112811,0,0,0,2877536,12884901888,0,0
75,112811,1,1884597,29160400,1315920,9898557440,0,0
76,112821,0,0,0,0,0,0,0
76,112821,1,379173,0,1463296,5993660416,2847932416,0
76,112811,0,0,0,2850992,12884901888,0,0
76,112811,1,1925304,29763008,1342576,9829351424,0,0
77,112821,0,0,0,0,0,0,0
77,112821,1,379173,0,1463296,5993660416,2847932416,0
77,112811,0,0,0,2857296,12884901888,0,0
77,112811,1,1967811,30384176,1336368,9829351424,0,0
78,112821,0,0,0,0,0,0,0
78,112821,1,389088,0,1499552,6157238272,3011510272,0
78,112811,0,0,0,2886464,12884901888,0,0
78,112811,1,2004749,30999408,1307312,9665773568,0,0
79,112821,0,0,0,0,0,0,0
79,112821,1,396867,0,1536000,6291456000,3145728000,0
79,112811,0,0,0,2908352,12884901888,0,0
79,112811,1,2043499,31602608,1285472,9531555840,0,0
80,112821,0,0,0,0,0,0,0
80,112821,1,396867,0,1536000,6291456000,3145728000,0
80,112811,0,0,0,2947744,12884901888,0,0
80,112811,1,2083990,32211168,1246096,9531555840,0,0
81,112821,0,0,0,0,0,0,0
81,112821,1,396867,0,1536000,6291456000,3145728000,0
81,112811,0,0,0,2884992,12884901888,0,0
81,112811,1,2121558,32750848,1308896,9531555840,0,0
82,112821,0,0,0,0,0,0,0
82,112821,1,396867,0,1536000,6291456000,3145728000,0
82,112811,0,0,0,2890432,12884901888,0,0
82,112811,1,2156116,33329648,1303472,9531555840,0,0
83,112821,0,0,0,0,0,0,0
83,112821,1,396867,0,1536000,6291456000,3145728000,0
83,112811,0,0,0,2823936,12884901888,0,0
83,112811,1,2192626,33881904,1370037,9531555840,0,0
84,112821,0,0,0,0,0,0,0
84,112821,1,405292,0,1570400,6444548096,3298820096,0
84,112811,0,0,0,2863968,12884901888,0,0
84,112811,1,2230955,34522976,1330000,9378463744,0,0
85,112821,0,0,0,0,0,0,0
85,112821,1,405292,0,1570400,6444548096,3298820096,0
85,112811,0,0,0,2881424,12884901888,0,0
85,112811,1,2270844,35159680,1312560,9378463744,0,0
86,112821,0,0,0,0,0,0,0
86,112821,1,410077,0,1591296,6517948416,3372220416,0
86,112811,0,0,0,2892480,12884901888,0,0
86,112811,1,2309449,35773552,1301600,9305063424,0,0
87,112821,0,0,0,0,0,0,0
87,112821,1,420520,0,1627456,6683623424,3537895424,0
87,112811,0,0,0,2931136,12884901888,0,0
87,112811,1,2346918,36397088,1262960,9139388416,0,0
88,112821,0,0,0,0,0,0,0
88,112821,1,426053,0,1646592,6744440832,3598712832,0
88,112811,0,0,0,2919488,12884901888,0,0
88,112811,1,2384433,36990368,1274672,9078571008,0,0
89,112821,0,0,0,0,0,0,0
89,112821,1,426053,0,1646592,6744440832,3598712832,0
89,112811,0,0,0,2926800,12884901888,0,0
89,112811,1,2420846,37590064,1267360,9078571008,0,0
90,112821,0,0,0,0,0,0,0
90,112821,1,428948,0,1664000,6815744000,3670016000,0
90,112811,0,0,0,2945776,12884901888,0,0
90,112811,1,2457135,38190048,1248384,9007267840,0,0
91,112821,0,0,0,0,0,0,0
91,112821,1,428948,0,1664000,6815744000,3670016000,0
91,112811,0,0,0,2965504,12884901888,0,0
91,112811,1,2494765,38789632,1228688,9007267840,0,0
92,112821,0,0,0,0,0,0,0
92,112821,1,428948,0,1664000,6815744000,3670016000,0
92,112811,0,0,0,2939872,12884901888,0,0
92,112811,1,2529182,39324320,1254320,9007267840,0,0
93,112821,0,0,0,0,0,0,0
93,112821,1,428948,0,1664000,6815744000,3670016000,0
93,112811,0,0,0,2953072,12884901888,0,0
93,112811,1,2562905,39878608,1241120,9007267840,0,0
94,112821,0,0,0,0,0,0,0
94,112821,1,428948,0,1664000,6815744000,3670016000,0
94,112811,0,0,0,2949840,12884901888,0,0
94,112811,1,2597570,40441328,1244352,9007267840,0,0
95,112821,0,0,0,0,0,0,0
95,112821,1,437008,0,1697344,6966738944,3821010944,0
95,112811,0,0,0,2949488,12884901888,0,0
95,112811,1,2635376,41024496,1244704,8856272896,0,0
96,112821,0,0,0,0,0,0,0
96,112821,1,437008,0,1697344,6966738944,3821010944,0
96,112811,0,0,0,2932224,12884901888,0,0
96,112811,1,2672548,41613744,1261984,8856272896,0,0
97,112821,0,0,0,0,0,0,0
97,112821,1,442862,0,1719296,7042236416,3896508416,0
97,112811,0,0,0,2930592,12884901888,0,0
97,112811,1,2709569,42199360,1263648,8778678272,0,0
98,112821,0,0,0,0,0,0,0
98,112821,1,453760,0,1756096,7214202880,4068474880,0
98,112811,0,0,0,2960896,12884901888,0,0
98,112811,1,2745557,42797456,1233344,8608808960,0,0
99,112821,0,0,0,0,0,0,0
99,112821,1,458363,0,1774592,7268728832,4123000832,0
99,112811,0,0,0,2980560,12884901888,0,0
99,112811,1,2782448,43396112,1213680,8554283008,0,0
100,112821,0,0,0,0,0,0,0
100,112821,1,458363,0,1774592,7268728832,4123000832,0
100,112811,0,0,0,2968608,12884901888,0,0
100,112811,1,2821792,43973152,1225664,8554283008,0,0
101,112821,0,0,0,0,0,0,0
101,112821,1,461411,0,1792000,7340032000,4194304000,0
101,112811,0,0,0,2969552,12884901888,0,0
101,112811,1,2858485,44550832,1224720,8482979840,0,0
102,112821,0,0,0,0,0,0,0
102,112821,1,461411,0,1792000,7340032000,4194304000,0
102,112811,0,0,0,2973888,12884901888,0,0
102,112811,1,2893449,45098208,1220384,8482979840,0,0
103,112821,0,0,0,0,0,0,0
103,112821,1,461411,0,1792000,7340032000,4194304000,0
103,112811,0,0,0,2964771,12884901888,0,0
103,112811,1,2927310,45639232,1229502,8482979840,0,0
104,112821,0,0,0,0,0,0,0
104,112821,1,461411,0,1792000,7340032000,4194304000,0
104,112811,0,0,0,2958048,12884901888,0,0
104,112811,1,2961051,46193184,1236240,8482979840,0,0
105,112821,0,0,0,0,0,0,0
105,112821,1,461411,0,1792000,7340032000,4194304000,0
105,112811,0,0,0,2939056,12884901888,0,0
105,112811,1,3000289,46776560,1255248,8482979840,0,0
106,112821,0,0,0,0,0,0,0
106,112821,1,469923,0,1826144,7495221248,4349493248,0
106,112811,0,0,0,2956304,12884901888,0,0
106,112811,1,3039562,47382496,1238000,8327790592,0,0
107,112821,0,0,0,0,0,0,0
107,112821,1,475287,0,1847296,7566524416,4420796416,0
107,112811,0,0,0,2948752,12884901888,0,0
107,112811,1,3079910,47969520,1245552,8256487424,0,0
108,112821,0,0,0,0,0,0,0
108,112821,1,486415,0,1883328,7730102272,4584374272,0
108,112811,0,0,0,2987568,12884901888,0,0
108,112811,1,3117042,48569776,1206736,8090812416,0,0
109,112821,0,0,0,0,0,0,0
109,112821,1,486415,0,1883328,7730102272,4584374272,0
109,112811,0,0,0,2984080,12884901888,0,0
109,112811,1,3153618,49150656,1210224,8092909568,0,0
110,112821,0,0,0,0,0,0,0
110,112821,1,491734,0,1902592,7793016832,4647288832,0
110,112811,0,0,0,2988720,12884901888,0,0
110,112811,1,3188969,49721184,1205584,8029995008,0,0
111,112821,0,0,0,0,0,0,0
111,112821,1,495168,0,1920000,7864320000,4718592000,0
111,112811,0,0,0,3010464,12884901888,0,0
111,112811,1,3224619,50302160,1183840,7958691840,0,0
112,112821,0,0,0,0,0,0,0
112,112821,1,495168,0,1920000,7864320000,4718592000,0
112,112811,0,0,0,2999559,12884901888,0,0
112,112811,1,3262061,50871312,1194737,7958691840,0,0
113,112821,0,0,0,0,0,0,0
113,112821,1,495168,0,1920000,7864320000,4718592000,0
113,112811,0,0,0,2989360,12884901888,0,0
113,112811,1,3298776,51425696,1204944,7958691840,0,0
114,112821,0,0,0,0,0,0,0
114,112821,1,495168,0,1920000,7864320000,4718592000,0
114,112811,0,0,0,3010672,12884901888,0,0
114,112811,1,3333488,52000320,1183644,7958691840,0,0
115,112821,0,0,0,0,0,0,0
115,112821,1,495168,0,1920000,7864320000,4718592000,0
115,112811,0,0,0,3001056,12884901888,0,0
115,112811,1,3368604,52556496,1193248,7958691840,0,0
116,112821,0,0,0,0,0,0,0
116,112821,1,495168,0,1920000,7864320000,4718592000,0
116,112811,0,0,0,2999168,12884901888,0,0
116,112811,1,3404294,53126096,1195139,7958691840,0,0
117,112821,0,0,0,27648,113246208,0,0
117,112821,1,503349,27648,1926272,7910457344,4766826496,0
117,112811,0,0,0,2999568,12884901888,0,0
